#;Número de artículo;Descripción;Fecha de contabilización;Documento;Cantidad;Cantidad.1;Unidad de meINGRESOSda;Tonelada;Clasificación;Procedencia
CARTULINA;100300004;Cartulina Husky -- C-10 230 gramos 25 x 36;23/07/2026;INGRESOS;11700.0;11700.0;hoja(s);1.561829;C10-25H;
CARTULINA;100300005;Cartulina Husky -- C-10 230 gramos 25 x 38;14/07/2026;INGRESOS;700.0;700.0;hoja(s);0.098656;C10-25H;
CARTULINA;100300009;Cartulina Husky -- C-12 270 gramos 25 x 38;3/07/2026;INGRESOS;600.0;600.0;hoja(s);0.099269;C12-25H;
CARTULINA;100300009;Cartulina Husky -- C-12 270 gramos 25 x 38;6/07/2026;INGRESOS;1300.0;1300.0;hoja(s);0.215084;C12-25H;
CARTULINA;100300009;Cartulina Husky -- C-12 270 gramos 25 x 38;9/07/2026;INGRESOS;300.0;300.0;hoja(s);0.049634;C12-25H;
CARTULINA;100300009;Cartulina Husky -- C-12 270 gramos 25 x 38;24/07/2026;INGRESOS;100.0;100.0;hoja(s);0.016544;C12-25H;
CARTULINA;100300010;Cartulina Husky -- C-12 270 gramos 30 x 40;1/07/2026;INGRESOS;4400.0;4400.0;hoja(s);0.91974;C12-30H;
CARTULINA;100300010;Cartulina Husky -- C-12 270 gramos 30 x 40;15/07/2026;INGRESOS;2000.0;2000.0;hoja(s);0.418063;C12-30H;
CARTULINA;100300010;Cartulina Husky -- C-12 270 gramos 30 x 40;23/07/2026;INGRESOS;7600.0;7600.0;hoja(s);1.588641;C12-30H;
CARTULINA;100300011;Cartulina Husky -- C-14 300 gramos 25 x 38;21/07/2026;INGRESOS;1500.0;1500.0;hoja(s);0.275748;C14-25H;
CARTULINA;100300011;Cartulina Husky -- C-14 300 gramos 25 x 38;27/07/2026;INGRESOS;1000.0;1000.0;hoja(s);0.183832;C14-25H;
CARTULINA;100300012;Cartulina Husky -- C-14 300 gramos 30 x 40;21/07/2026;INGRESOS;800.0;800.0;hoja(s);0.185806;C14-30H;
CARTULINA;100300013;Cartulina Husky -- C-16 350 gramos 25 x 38;9/07/2026;INGRESOS;800.0;800.0;hoja(s);0.171577;C16-25H;
CARTULINA;100300704;Cartulina FBB Zenith LOCAL -- C-16 270 gramos 25 x 36;9/07/2026;INGRESOS;3400.0;3400.0;hoja(s);0.532798;C16-25;
CARTULINA;100300704;Cartulina FBB Zenith LOCAL -- C-16 270 gramos 25 x 36;15/07/2026;INGRESOS;600.0;600.0;hoja(s);0.094023;C16-25;
CARTULINA;100300704;Cartulina FBB Zenith LOCAL -- C-16 270 gramos 25 x 36;17/07/2026;INGRESOS;4500.0;4500.0;hoja(s);0.705173;C16-25;
CARTULINA;100300709;Cartulina FBB Zenith LOCAL -- C-16 270 gramos 25 x 38;3/07/2026;INGRESOS;4800.0;4800.0;hoja(s);0.794156;C16-25;
CARTULINA;100300709;Cartulina FBB Zenith LOCAL -- C-16 270 gramos 25 x 38;9/07/2026;INGRESOS;6200.0;6200.0;hoja(s);1.025785;C16-25;
CARTULINA;100300709;Cartulina FBB Zenith LOCAL -- C-16 270 gramos 25 x 38;15/07/2026;INGRESOS;2500.0;2500.0;hoja(s);0.413623;C16-25;
CARTULINA;100300709;Cartulina FBB Zenith LOCAL -- C-16 270 gramos 25 x 38;24/07/2026;INGRESOS;5200.0;5200.0;hoja(s);0.860336;C16-25;
CARTULINA;100300709;Cartulina FBB Zenith LOCAL -- C-16 270 gramos 25 x 38;27/07/2026;INGRESOS;1700.0;1700.0;hoja(s);0.281263;C16-25;
CARTULINA;100300754;Cartulina FBB Zenith LOCAL -- C-16 270 gramos 30 x 40;1/07/2026;INGRESOS;9800.0;9800.0;hoja(s);2.048512;C16-30;
CARTULINA;100300754;Cartulina FBB Zenith LOCAL -- C-16 270 gramos 30 x 40;15/07/2026;INGRESOS;9500.0;9500.0;hoja(s);1.985802;C16-30;
CARTULINA;100300996;Cartulina FBB Zenith LOCAL -- C-18 295 gramos 25 x 36;3/07/2026;INGRESOS;42500.0;42500.0;hoja(s);7.276639;C18-25;
CARTULINA;100300996;Cartulina FBB Zenith LOCAL -- C-18 295 gramos 25 x 36;3/07/2026;INGRESOS;31200.0;31200.0;hoja(s);5.341909;C18-25;
CARTULINA;100300996;Cartulina FBB Zenith LOCAL -- C-18 295 gramos 25 x 36;17/07/2026;INGRESOS;4800.0;4800.0;hoja(s);0.821832;C18-25;
CARTULINA;100301001;Cartulina FBB Zenith LOCAL -- C-18 295 gramos 25 x 38;3/07/2026;INGRESOS;22400.0;22400.0;hoja(s);4.049217;C18-25;
CARTULINA;100301001;Cartulina FBB Zenith LOCAL -- C-18 295 gramos 25 x 38;3/07/2026;INGRESOS;1000.0;1000.0;hoja(s);0.180768;C18-25;
CARTULINA;100301001;Cartulina FBB Zenith LOCAL -- C-18 295 gramos 25 x 38;3/07/2026;INGRESOS;5700.0;5700.0;hoja(s);1.030381;C18-25;
CARTULINA;100301001;Cartulina FBB Zenith LOCAL -- C-18 295 gramos 25 x 38;6/07/2026;INGRESOS;5700.0;5700.0;hoja(s);1.030381;C18-25;
CARTULINA;100301001;Cartulina FBB Zenith LOCAL -- C-18 295 gramos 25 x 38;8/07/2026;INGRESOS;1200.0;1200.0;hoja(s);0.216922;C18-25;
CARTULINA;100301001;Cartulina FBB Zenith LOCAL -- C-18 295 gramos 25 x 38;9/07/2026;INGRESOS;21500.0;21500.0;hoja(s);3.886525;C18-25;
CARTULINA;100301001;Cartulina FBB Zenith LOCAL -- C-18 295 gramos 25 x 38;9/07/2026;INGRESOS;20800.0;20800.0;hoja(s);3.759987;C18-25;
CARTULINA;100301001;Cartulina FBB Zenith LOCAL -- C-18 295 gramos 25 x 38;9/07/2026;INGRESOS;10000.0;10000.0;hoja(s);1.807686;C18-25;
CARTULINA;100301001;Cartulina FBB Zenith LOCAL -- C-18 295 gramos 25 x 38;14/07/2026;INGRESOS;1200.0;1200.0;hoja(s);0.216922;C18-25;
CARTULINA;100301046;Cartulina FBB Zenith LOCAL -- C-18 295 gramos 30 x 40;2/07/2026;INGRESOS;16000.0;16000.0;hoja(s);3.654186;C18-30;
CARTULINA;100301046;Cartulina FBB Zenith LOCAL -- C-18 295 gramos 30 x 40;3/07/2026;INGRESOS;14000.0;14000.0;hoja(s);3.197412;C18-30;
CARTULINA;100301046;Cartulina FBB Zenith LOCAL -- C-18 295 gramos 30 x 40;9/07/2026;INGRESOS;3900.0;3900.0;hoja(s);0.890707;C18-30;
CARTULINA;100301259;Cartulina FBB Zenith LOCAL -- C-20 325 gramos 25 x 36;15/07/2026;INGRESOS;5000.0;5000.0;hoja(s);0.943133;C20-25;
CARTULINA;100301259;Cartulina FBB Zenith LOCAL -- C-20 325 gramos 25 x 36;17/07/2026;INGRESOS;2800.0;2800.0;hoja(s);0.528154;C20-25;
CARTULINA;100304525;Cartulina SPARK C-18 270 gr 30 X 40;15/07/2026;INGRESOS;7500.0;7500.0;Pliego(s);1.567738;Spark;
CARTULINA;100304527;Cartulina SPARK C-18 270 gr 25 X 38;23/07/2026;INGRESOS;1900.0;1900.0;Pliego(s);0.314353;Spark;
CARTULINA;100304530;Cartulina SPARK C-20 295 gr 30 X 40;2/07/2026;INGRESOS;15400.0;15400.0;Pliego(s);3.517154;Spark;
CARTULINA;100304530;Cartulina SPARK C-20 295 gr 30 X 40;2/07/2026;INGRESOS;2400.0;2400.0;Pliego(s);0.548127;Spark;
CARTULINA;100304640;Rollo Cartulina OBAFREE --  C-15 230 g ancho 25.5;14/07/2026;INGRESOS;258658.0;258658.0;METROS;38.490896;FOSFORERA;
CARTULINA;100305183;Cartulina FBB ASIA SYMBOL -- C-20 325 gramos  25 x 38;27/07/2026;INGRESOS;1000.0;1000.0;PLIEGOS;0.199151;C20-25;
CARTULINA;100305183;Cartulina FBB ASIA SYMBOL -- C-20 325 gramos  25 x 38;27/07/2026;INGRESOS;5400.0;5400.0;PLIEGOS;1.07542;C20-25;
CARTULINA;100305183;Cartulina FBB ASIA SYMBOL -- C-20 325 gramos  25 x 38;28/07/2026;INGRESOS;23400.0;23400.0;PLIEGOS;4.660153;C20-25;
CARTULINA;100305712;Cartulina FBB DRAGONS -- C-13 215 gramos  25 x 35;29/07/2026;INGRESOS;2050.0;2050.0;PLIEGOS;0.248809;C13-25;
CARTULINA;100305796;Cartulina FBB DRAGONS -- C-13 215 gramos  25 x 27;29/07/2026;INGRESOS;3210.0;3210.0;PLIEGOS;0.300197;C13-25;
CARTULINA;100305996;Cartulina SPARK -- C-16 250 gramos 25 X 38;15/07/2026;INGRESOS;1700.0;1700.0;hoja(s);0.260429;Spark;
CARTULINA;100306136;Cartulina Husky -- C-16 350 gramos 30 X 40;1/07/2026;INGRESOS;700.0;700.0;hoja(s);0.189677;C16-30H;
CARTULINA;100306180;Cartulina NINGBO ALLY LOCAL C-18 290 gramos 25 x 36;7/07/2026;INGRESOS;4300.0;4300.0;PLIEGOS;0.723746;C18-25;
CARTULINA;100306185;Cartulina SPARK C-20 295 gr 25 X 38;6/07/2026;INGRESOS;11300.0;11300.0;PLIEGOS;2.042685;Spark;
CARTULINA;100306185;Cartulina SPARK C-20 295 gr 25 X 38;7/07/2026;INGRESOS;10400.0;10400.0;PLIEGOS;1.879993;Spark;
CARTULINA;100306185;Cartulina SPARK C-20 295 gr 25 X 38;9/07/2026;INGRESOS;12700.0;12700.0;PLIEGOS;2.295761;Spark;
CARTULINA;100306185;Cartulina SPARK C-20 295 gr 25 X 38;10/07/2026;INGRESOS;24100.0;24100.0;PLIEGOS;4.356523;Spark;
PAPEL;100600001;Papel Bond 55 gramos -- 21 x 30;9/07/2026;INGRESOS;39000.0;39000.0;PLIEGOS;0.871183;Bond;
PAPEL;100600001;Papel Bond 55 gramos -- 21 x 30;27/07/2026;INGRESOS;205000.0;205000.0;PLIEGOS;4.579296;Bond;
PAPEL;100600003;Papel Bond 55 gramos -- 26 x 34;2/07/2026;INGRESOS;2000.0;2000.0;PLIEGOS;0.062726;Bond;
PAPEL;100600003;Papel Bond 55 gramos -- 26 x 34;24/07/2026;INGRESOS;11500.0;11500.0;PLIEGOS;0.360676;Bond;
PAPEL;100600003;Papel Bond 55 gramos -- 26 x 34;27/07/2026;INGRESOS;6000.0;6000.0;PLIEGOS;0.188179;Bond;
PAPEL;100600005;Papel Bond 75 gramos -- 22 x 34;27/07/2026;INGRESOS;6000.0;6000.0;PLIEGOS;0.217339;Bond;
PAPEL;100600006;Papel Bond 75 gramos -- 26 x 34;15/07/2026;INGRESOS;5000.0;5000.0;PLIEGOS;0.21384;Bond;
PAPEL;100600006;Papel Bond 75 gramos -- 26 x 34;17/07/2026;INGRESOS;2000.0;2000.0;PLIEGOS;0.085536;Bond;
PAPEL;100600006;Papel Bond 75 gramos -- 26 x 34;22/07/2026;INGRESOS;3000.0;3000.0;PLIEGOS;0.128304;Bond;
PAPEL;100600009;Papel Bond 75 gramos -- 26 x 38;8/07/2026;INGRESOS;5000.0;5000.0;PLIEGOS;0.238837;Bond;
PAPEL;100600013;Papel Bond 90 gramos -- 26 x 34;7/07/2026;INGRESOS;4000.0;4000.0;PLIEGOS;0.205286;Bond;
PAPEL;100600013;Papel Bond 90 gramos -- 26 x 34;24/07/2026;INGRESOS;1000.0;1000.0;PLIEGOS;0.051321;Bond;
PAPEL;100600018;Papel Bond 60 gramos -- 21 x 30;2/07/2026;INGRESOS;22000.0;22000.0;PLIEGOS;0.536112;Bond;
PAPEL;100600020;Papel Couche Brillante B-60 -- 90 gramos  25 x 36;14/07/2026;INGRESOS;39500.0;39500.0;PLIEGOS;2.063286;Couche;
PAPEL;100600021;Papel Couche Brillante - 1 Cara - B-60 -- 90 gramos  25 x 36;24/07/2026;INGRESOS;5000.0;5000.0;PLIEGOS;0.261175;Couche;
PAPEL;100600022;Papel Couche Brillante B-60 -- 90 gramos  25 x 38;14/07/2026;INGRESOS;2000.0;2000.0;PLIEGOS;0.110299;Couche;
PAPEL;100600023;Papel Couche Brillante - 1 Cara - B-60 -- 90 gramos  25 x 38;14/07/2026;INGRESOS;2000.0;2000.0;PLIEGOS;0.110299;Couche;
PAPEL;100600023;Papel Couche Brillante - 1 Cara - B-60 -- 90 gramos  25 x 38;15/07/2026;INGRESOS;2500.0;2500.0;PLIEGOS;0.137874;Couche;
PAPEL;100600023;Papel Couche Brillante - 1 Cara - B-60 -- 90 gramos  25 x 38;21/07/2026;INGRESOS;1500.0;1500.0;PLIEGOS;0.082724;Couche;
PAPEL;100600023;Papel Couche Brillante - 1 Cara - B-60 -- 90 gramos  25 x 38;22/07/2026;INGRESOS;2000.0;2000.0;PLIEGOS;0.110299;Couche;
PAPEL;100600023;Papel Couche Brillante - 1 Cara - B-60 -- 90 gramos  25 x 38;23/07/2026;INGRESOS;3000.0;3000.0;PLIEGOS;0.165449;Couche;
PAPEL;100600026;Papel Couche Brillante B-70 -- 105 gramos  25 x 36;17/07/2026;INGRESOS;5500.0;5500.0;PLIEGOS;0.335175;Couche;
PAPEL;100600029;Papel Couche Brillante B-80 -- 115 gramos  25 x 36;14/07/2026;INGRESOS;1750.0;1750.0;PLIEGOS;0.116803;Couche;
PAPEL;100600030;Papel Couche Brillante B-80 -- 115 gramos  25 x 38;3/07/2026;INGRESOS;4000.0;4000.0;PLIEGOS;0.281876;Couche;
PAPEL;100600030;Papel Couche Brillante B-80 -- 115 gramos  25 x 38;14/07/2026;INGRESOS;2000.0;2000.0;PLIEGOS;0.140938;Couche;
PAPEL;100600030;Papel Couche Brillante B-80 -- 115 gramos  25 x 38;24/07/2026;INGRESOS;2500.0;2500.0;PLIEGOS;0.176172;Couche;
PAPEL;100600032;Papel Couche Brillante B-100 -- 140 gramos  25 x 36;14/07/2026;INGRESOS;1750.0;1750.0;PLIEGOS;0.142195;Couche;
PAPEL;100600032;Papel Couche Brillante B-100 -- 140 gramos  25 x 36;22/07/2026;INGRESOS;13000.0;13000.0;PLIEGOS;1.056309;Couche;
PAPEL;100600033;Papel Couche Brillante B-100 -- 140 gramos  25 x 38;6/07/2026;INGRESOS;8000.0;8000.0;PLIEGOS;0.686308;Couche;
PAPEL;100600045;Papel Couche Brillante B-80 -- 115 gramos  30 x 40;6/07/2026;INGRESOS;2500.0;2500.0;PLIEGOS;0.22258;Couche;
PAPEL;100600045;Papel Couche Brillante B-80 -- 115 gramos  30 x 40;6/07/2026;INGRESOS;3000.0;3000.0;PLIEGOS;0.267096;Couche;
PAPEL;100600045;Papel Couche Brillante B-80 -- 115 gramos  30 x 40;22/07/2026;INGRESOS;1000.0;1000.0;PLIEGOS;0.089032;Couche;
PAPEL;100600068;Cartulina FBB Zenith --  C-22 330 gramos  25 x 38;3/07/2026;INGRESOS;2000.0;2000.0;PLIEGO;0.404515;C22-25;
PAPEL;100600155;Papel Bond 75 gramos -- 23 x 36;2/07/2026;INGRESOS;9500.0;9500.0;PLIEGOS;0.380315;Bond;
PAPESP;100700003;Adhesivo sin ciza -- normal 17*24;2/07/2026;INGRESOS;1400.0;1400.0;hoja(s);0.0;Papesp;
PAPESP;100700003;Adhesivo sin ciza -- normal 17*24;7/07/2026;INGRESOS;4800.0;4800.0;hoja(s);0.0;Papesp;
PAPESP;100700003;Adhesivo sin ciza -- normal 17*24;17/07/2026;INGRESOS;1100.0;1100.0;hoja(s);0.0;Papesp;
PAPESP;100700003;Adhesivo sin ciza -- normal 17*24;21/07/2026;INGRESOS;100.0;100.0;hoja(s);0.0;Papesp;
PAPESP;100700003;Adhesivo sin ciza -- normal 17*24;22/07/2026;INGRESOS;4100.0;4100.0;hoja(s);0.0;Papesp;
PAPESP;100700004;Adhesivo de seguridad -- 19.5*27.5;14/07/2026;INGRESOS;1100.0;1100.0;hoja(s);0.0;Papesp;
PAPESP;100700009;Cartulina Kraft -- C-15 225 gramos 38 x 23;8/07/2026;INGRESOS;127800.0;127800.0;hoja(s);16.205167;Kraft;
PAPESP;100700009;Cartulina Kraft -- C-15 225 gramos 38 x 23;13/07/2026;INGRESOS;18400.0;18400.0;hoja(s);2.333138;Kraft;
CARTULINA;100300005;Cartulina Husky -- C-10 230 gramos 25 x 38;10/08/2026;INGRESOS;0.0;0.0;hoja(s);0.0;C10-25H;
CARTULINA;100300005;Cartulina Husky -- C-10 230 gramos 25 x 38;14/08/2026;INGRESOS;14600.0;14600.0;hoja(s);2.057698;C10-25H;
CARTULINA;100300005;Cartulina Husky -- C-10 230 gramos 25 x 38;14/08/2026;CONSUMOS;14600.0;14600.0;hoja(s);2.057698;C10-25H;
CARTULINA;100300006;Cartulina Husky -- C-10 230 gramos 30 x 40;25/08/2026;INGRESOS;1600.0;1600.0;hoja(s);0.284902;C10-30H;
CARTULINA;100300006;Cartulina Husky -- C-10 230 gramos 30 x 40;26/08/2026;CONSUMOS;1600.0;1600.0;hoja(s);0.284902;C10-30H;
CARTULINA;100300008;Cartulina Husky -- C-12 270 gramos 25 x 36;3/08/2026;INGRESOS;0.0;0.0;hoja(s);0.0;C12-25H;
CARTULINA;100300008;Cartulina Husky -- C-12 270 gramos 25 x 36;4/08/2026;INGRESOS;32100.0;32100.0;hoja(s);5.03024;C12-25H;
CARTULINA;100300008;Cartulina Husky -- C-12 270 gramos 25 x 36;4/08/2026;CONSUMOS;32100.0;32100.0;hoja(s);5.03024;C12-25H;
CARTULINA;100300009;Cartulina Husky -- C-12 270 gramos 25 x 38;3/08/2026;INGRESOS;0.0;0.0;hoja(s);0.0;C12-25H;
CARTULINA;100300009;Cartulina Husky -- C-12 270 gramos 25 x 38;4/08/2026;INGRESOS;400.0;400.0;hoja(s);0.066179;C12-25H;
CARTULINA;100300009;Cartulina Husky -- C-12 270 gramos 25 x 38;4/08/2026;CONSUMOS;134.0;134.0;hoja(s);0.02217;C12-25H;
CARTULINA;100300009;Cartulina Husky -- C-12 270 gramos 25 x 38;4/08/2026;CONSUMOS;133.0;133.0;hoja(s);0.022004;C12-25H;
CARTULINA;100300009;Cartulina Husky -- C-12 270 gramos 25 x 38;4/08/2026;CONSUMOS;133.0;133.0;hoja(s);0.022004;C12-25H;
CARTULINA;100300010;Cartulina Husky -- C-12 270 gramos 30 x 40;10/08/2026;INGRESOS;0.0;0.0;hoja(s);0.0;C12-30H;
CARTULINA;100300010;Cartulina Husky -- C-12 270 gramos 30 x 40;14/08/2026;INGRESOS;1500.0;1500.0;hoja(s);0.313547;C12-30H;
CARTULINA;100300010;Cartulina Husky -- C-12 270 gramos 30 x 40;14/08/2026;CONSUMOS;800.0;800.0;hoja(s);0.167225;C12-30H;
CARTULINA;100300010;Cartulina Husky -- C-12 270 gramos 30 x 40;14/08/2026;CONSUMOS;400.0;400.0;hoja(s);0.083612;C12-30H;
CARTULINA;100300010;Cartulina Husky -- C-12 270 gramos 30 x 40;19/08/2026;INGRESOS;0.0;0.0;hoja(s);0.0;C12-30H;
CARTULINA;100300010;Cartulina Husky -- C-12 270 gramos 30 x 40;20/08/2026;INGRESOS;24800.0;24800.0;hoja(s);5.183989;C12-30H;
CARTULINA;100300010;Cartulina Husky -- C-12 270 gramos 30 x 40;25/08/2026;CONSUMOS;13700.0;13700.0;hoja(s);2.863736;C12-30H;
CARTULINA;100300010;Cartulina Husky -- C-12 270 gramos 30 x 40;25/08/2026;CONSUMOS;800.0;800.0;hoja(s);0.167225;C12-30H;
CARTULINA;100300010;Cartulina Husky -- C-12 270 gramos 30 x 40;25/08/2026;CONSUMOS;6900.0;6900.0;hoja(s);1.442319;C12-30H;
