#;Número de artículo;Descripción;Fecha de contabilización;Documento;Cantidad;Cantidad;Unidad de meINGRESOSda;Tonelada;Clasificación;Procedencia
CARTULINA;100301908;Rollo Cartulina Nine Dragons C - 13.6 215 g ancho 25 (29-89);24/08/2026;CONSUMOS;3270;3270;METROS;0.446436;C13.6-25;
CARTULINA;100301908;Rollo Cartulina Nine Dragons C - 13.6 215 g ancho 25 (29-89);24/08/2026;CONSUMOS;461;461;METROS;0.062938;C13.6-25;
CARTULINA;100301908;Rollo Cartulina Nine Dragons C - 13.6 215 g ancho 25 (29-89);24/08/2026;CONSUMOS;3944;3944;METROS;0.538454;C13.6-25;
CARTULINA;100301908;Rollo Cartulina Nine Dragons C - 13.6 215 g ancho 25 (29-89);24/08/2026;CONSUMOS;1758;1758;METROS;0.24001;C13.6-25;
CARTULINA;100301908;Rollo Cartulina Nine Dragons C - 13.6 215 g ancho 25 (29-89);25/08/2026;CONSUMOS;2205;2205;METROS;0.301037;C13.6-25;
CARTULINA;100301908;Rollo Cartulina Nine Dragons C - 13.6 215 g ancho 25 (29-89);25/08/2026;CONSUMOS;1368;1368;METROS;0.186766;C13.6-25;
CARTULINA;100301908;Rollo Cartulina Nine Dragons C - 13.6 215 g ancho 25 (29-89);25/08/2026;CONSUMOS;1967;1967;METROS;0.268544;C13.6-25;
CARTULINA;100301908;Rollo Cartulina Nine Dragons C - 13.6 215 g ancho 25 (29-89);25/08/2026;CONSUMOS;15514;15514;METROS;2.118048;C13.6-25;
CARTULINA;100301908;Rollo Cartulina Nine Dragons C - 13.6 215 g ancho 25 (29-89);26/08/2026;CONSUMOS;1421;1421;METROS;0.194002;C13.6-25;
CARTULINA;100301908;Rollo Cartulina Nine Dragons C - 13.6 215 g ancho 25 (29-89);26/08/2026;CONSUMOS;2041;2041;METROS;0.278647;C13.6-25;
CARTULINA;100301908;Rollo Cartulina Nine Dragons C - 13.6 215 g ancho 25 (29-89);26/08/2026;CONSUMOS;2028;2028;METROS;0.276872;C13.6-25;
CARTULINA;100301908;Rollo Cartulina Nine Dragons C - 13.6 215 g ancho 25 (29-89);26/08/2026;CONSUMOS;1928;1928;METROS;0.26322;C13.6-25;
CARTULINA;100301908;Rollo Cartulina Nine Dragons C - 13.6 215 g ancho 25 (29-89);26/08/2026;CONSUMOS;486;486;METROS;0.066351;C13.6-25;
CARTULINA;100301908;Rollo Cartulina Nine Dragons C - 13.6 215 g ancho 25 (29-89);29/08/2026;CONSUMOS;11842;11842;METROS;1.616729;C13.6-25;
CARTULINA;100301908;Rollo Cartulina Nine Dragons C - 13.6 215 g ancho 25 (29-89);29/08/2026;CONSUMOS;2414;2414;METROS;0.329571;C13.6-25;
CARTULINA;100301908;Rollo Cartulina Nine Dragons C - 13.6 215 g ancho 25 (29-89);29/08/2026;CONSUMOS;1169;1169;METROS;0.159597;C13.6-25;
CARTULINA;100301908;Rollo Cartulina Nine Dragons C - 13.6 215 g ancho 25 (29-89);29/08/2026;CONSUMOS;2977;2977;METROS;0.406434;C13.6-25;
CARTULINA;100301909;Rollo Cartulina Nine Dragons C - 13.6 215 g ancho 30 (29-89);26/08/2026;CONSUMOS;50042;50042;METROS;8.19838;C13.6-30;
CARTULINA;100301917;Rollo Cartulina Nine Dragons C - 16.3 255 g ancho 25 (29-89);4/08/2026;CONSUMOS;2055;2055;METROS;0.332755;C16.3-25;
CARTULINA;100301917;Rollo Cartulina Nine Dragons C - 16.3 255 g ancho 25 (29-89);4/08/2026;CONSUMOS;1232;1232;METROS;0.199491;C16.3-25;
CARTULINA;100301917;Rollo Cartulina Nine Dragons C - 16.3 255 g ancho 25 (29-89);4/08/2026;CONSUMOS;3984;3984;METROS;0.645109;C16.3-25;
CARTULINA;100301917;Rollo Cartulina Nine Dragons C - 16.3 255 g ancho 25 (29-89);4/08/2026;CONSUMOS;1414;1414;METROS;0.228961;C16.3-25;
CARTULINA;100301917;Rollo Cartulina Nine Dragons C - 16.3 255 g ancho 25 (29-89);4/08/2026;CONSUMOS;973;973;METROS;0.157553;C16.3-25;
CARTULINA;100301917;Rollo Cartulina Nine Dragons C - 16.3 255 g ancho 25 (29-89);4/08/2026;CONSUMOS;1384;1384;METROS;0.224104;C16.3-25;
CARTULINA;100301917;Rollo Cartulina Nine Dragons C - 16.3 255 g ancho 25 (29-89);5/08/2026;CONSUMOS;3075;3075;METROS;0.497919;C16.3-25;
CARTULINA;100301917;Rollo Cartulina Nine Dragons C - 16.3 255 g ancho 25 (29-89);6/08/2026;CONSUMOS;10659;10659;METROS;1.725958;C16.3-25;
CARTULINA;100301917;Rollo Cartulina Nine Dragons C - 16.3 255 g ancho 25 (29-89);6/08/2026;CONSUMOS;729;729;METROS;0.118043;C16.3-25;
CARTULINA;100301917;Rollo Cartulina Nine Dragons C - 16.3 255 g ancho 25 (29-89);6/08/2026;CONSUMOS;4013;4013;METROS;0.649805;C16.3-25;
CARTULINA;100301917;Rollo Cartulina Nine Dragons C - 16.3 255 g ancho 25 (29-89);6/08/2026;CONSUMOS;12982;12982;METROS;2.10211;C16.3-25;
CARTULINA;100301917;Rollo Cartulina Nine Dragons C - 16.3 255 g ancho 25 (29-89);6/08/2026;CONSUMOS;825;825;METROS;0.133588;C16.3-25;
CARTULINA;100301917;Rollo Cartulina Nine Dragons C - 16.3 255 g ancho 25 (29-89);6/08/2026;CONSUMOS;943;943;METROS;0.152695;C16.3-25;
CARTULINA;100301917;Rollo Cartulina Nine Dragons C - 16.3 255 g ancho 25 (29-89);6/08/2026;CONSUMOS;2068;2068;METROS;0.33486;C16.3-25;
CARTULINA;100301917;Rollo Cartulina Nine Dragons C - 16.3 255 g ancho 25 (29-89);6/08/2026;CONSUMOS;1940;1940;METROS;0.314134;C16.3-25;
CARTULINA;100301917;Rollo Cartulina Nine Dragons C - 16.3 255 g ancho 25 (29-89);6/08/2026;CONSUMOS;100;100;METROS;0.016192;C16.3-25;
CARTULINA;100301917;Rollo Cartulina Nine Dragons C - 16.3 255 g ancho 25 (29-89);10/08/2026;CONSUMOS;997;997;METROS;0.161439;C16.3-25;
CARTULINA;100301917;Rollo Cartulina Nine Dragons C - 16.3 255 g ancho 25 (29-89);10/08/2026;CONSUMOS;16046;16046;METROS;2.598248;C16.3-25;
CARTULINA;100301917;Rollo Cartulina Nine Dragons C - 16.3 255 g ancho 25 (29-89);10/08/2026;CONSUMOS;1166;1166;METROS;0.188804;C16.3-25;
CARTULINA;100301917;Rollo Cartulina Nine Dragons C - 16.3 255 g ancho 25 (29-89);10/08/2026;CONSUMOS;618;618;METROS;0.100069;C16.3-25;
CARTULINA;100301917;Rollo Cartulina Nine Dragons C - 16.3 255 g ancho 25 (29-89);10/08/2026;CONSUMOS;1170;1170;METROS;0.189452;C16.3-25;
CARTULINA;100301917;Rollo Cartulina Nine Dragons C - 16.3 255 g ancho 25 (29-89);10/08/2026;CONSUMOS;1107;1107;METROS;0.17925;C16.3-25;
CARTULINA;100301917;Rollo Cartulina Nine Dragons C - 16.3 255 g ancho 25 (29-89);11/08/2026;CONSUMOS;2253;2253;METROS;0.364817;C16.3-25;
CARTULINA;100301917;Rollo Cartulina Nine Dragons C - 16.3 255 g ancho 25 (29-89);11/08/2026;CONSUMOS;2171;2171;METROS;0.351539;C16.3-25;
CARTULINA;100301917;Rollo Cartulina Nine Dragons C - 16.3 255 g ancho 25 (29-89);11/08/2026;CONSUMOS;2426;2426;METROS;0.39283;C16.3-25;
CARTULINA;100301917;Rollo Cartulina Nine Dragons C - 16.3 255 g ancho 25 (29-89);11/08/2026;CONSUMOS;1835;1835;METROS;0.297132;C16.3-25;
CARTULINA;100301920;Rollo Cartulina Nine Dragons C - 16.3 255 g ancho 35.5 (29-89);14/08/2026;CONSUMOS;188;188;METROS;0.043193;C16.3-35.5;
CARTULINA;100301920;Rollo Cartulina Nine Dragons C - 16.3 255 g ancho 35.5 (29-89);14/08/2026;CONSUMOS;3469;3469;METROS;0.79702;C16.3-35.5;
CARTULINA;100301924;Rollo Cartulina Nine Dragons C - 18.3 290 g ancho 25;4/08/2026;INGRESOS;0;0;METROS;0;C18-25;
CARTULINA;100301924;Rollo Cartulina Nine Dragons C - 18.3 290 g ancho 25;11/08/2026;CONSUMOS;5949;5949;METROS;1.095508;C18-25;
CARTULINA;100301924;Rollo Cartulina Nine Dragons C - 18.3 290 g ancho 25;11/08/2026;CONSUMOS;2146;2146;METROS;0.395185;C18-25;
CARTULINA;100301924;Rollo Cartulina Nine Dragons C - 18.3 290 g ancho 25;11/08/2026;CONSUMOS;4849;4849;METROS;0.892943;C18-25;
CARTULINA;100301924;Rollo Cartulina Nine Dragons C - 18.3 290 g ancho 25;11/08/2026;CONSUMOS;5483;5483;METROS;1.009694;C18-25;
CARTULINA;100301924;Rollo Cartulina Nine Dragons C - 18.3 290 g ancho 25;11/08/2026;CONSUMOS;1080;1080;METROS;0.198882;C18-25;
CARTULINA;100301924;Rollo Cartulina Nine Dragons C - 18.3 290 g ancho 25;11/08/2026;CONSUMOS;2613;2613;METROS;0.481183;C18-25;
CARTULINA;100301924;Rollo Cartulina Nine Dragons C - 18.3 290 g ancho 25;11/08/2026;CONSUMOS;6491;6491;METROS;1.195317;C18-25;
CARTULINA;100301924;Rollo Cartulina Nine Dragons C - 18.3 290 g ancho 25;11/08/2026;CONSUMOS;7235;7235;METROS;1.332325;C18-25;
CARTULINA;100301924;Rollo Cartulina Nine Dragons C - 18.3 290 g ancho 25;11/08/2026;CONSUMOS;5466;5466;METROS;1.006563;C18-25;
CARTULINA;100301924;Rollo Cartulina Nine Dragons C - 18.3 290 g ancho 25;11/08/2026;CONSUMOS;87630;87630;METROS;16.137064;C18-25;
CARTULINA;100301924;Rollo Cartulina Nine Dragons C - 18.3 290 g ancho 25;11/08/2026;CONSUMOS;2948;2948;METROS;0.542874;C18-25;
CARTULINA;100301924;Rollo Cartulina Nine Dragons C - 18.3 290 g ancho 25;11/08/2026;CONSUMOS;4526;4526;METROS;0.833462;C18-25;
CARTULINA;100301924;Rollo Cartulina Nine Dragons C - 18.3 290 g ancho 25;11/08/2026;CONSUMOS;6162;6162;METROS;1.134732;C18-25;
CARTULINA;100301924;Rollo Cartulina Nine Dragons C - 18.3 290 g ancho 25;11/08/2026;CONSUMOS;2792;2792;METROS;0.514146;C18-25;
CARTULINA;100301924;Rollo Cartulina Nine Dragons C - 18.3 290 g ancho 25;11/08/2026;CONSUMOS;9677;9677;METROS;1.782019;C18-25;
CARTULINA;100301924;Rollo Cartulina Nine Dragons C - 18.3 290 g ancho 25;11/08/2026;CONSUMOS;3175;3175;METROS;0.584676;C18-25;
CARTULINA;100301924;Rollo Cartulina Nine Dragons C - 18.3 290 g ancho 25;11/08/2026;CONSUMOS;1687;1687;METROS;0.310661;C18-25;
CARTULINA;100301924;Rollo Cartulina Nine Dragons C - 18.3 290 g ancho 25;11/08/2026;CONSUMOS;5896;5896;METROS;1.085748;C18-25;
CARTULINA;100301924;Rollo Cartulina Nine Dragons C - 18.3 290 g ancho 25;11/08/2026;CONSUMOS;157;157;METROS;0.028911;C18-25;
CARTULINA;100301924;Rollo Cartulina Nine Dragons C - 18.3 290 g ancho 25;11/08/2026;CONSUMOS;6381;6381;METROS;1.175061;C18-25;
CARTULINA;100301924;Rollo Cartulina Nine Dragons C - 18.3 290 g ancho 25;11/08/2026;CONSUMOS;446;446;METROS;0.08213;C18-25;
CARTULINA;100301924;Rollo Cartulina Nine Dragons C - 18.3 290 g ancho 25;11/08/2026;CONSUMOS;2483;2483;METROS;0.457244;C18-25;
CARTULINA;100301924;Rollo Cartulina Nine Dragons C - 18.3 290 g ancho 25;11/08/2026;CONSUMOS;2364;2364;METROS;0.43533;C18-25;
CARTULINA;100301924;Rollo Cartulina Nine Dragons C - 18.3 290 g ancho 25;11/08/2026;CONSUMOS;732;732;METROS;0.134797;C18-25;
CARTULINA;100301924;Rollo Cartulina Nine Dragons C - 18.3 290 g ancho 25;11/08/2026;CONSUMOS;1853;1853;METROS;0.341229;C18-25;
CARTULINA;100301924;Rollo Cartulina Nine Dragons C - 18.3 290 g ancho 25;11/08/2026;CONSUMOS;978;978;METROS;0.180098;C18-25;
CARTULINA;100301924;Rollo Cartulina Nine Dragons C - 18.3 290 g ancho 25;13/08/2026;CONSUMOS;2595;2595;METROS;0.477869;C18-25;
CARTULINA;100301924;Rollo Cartulina Nine Dragons C - 18.3 290 g ancho 25;13/08/2026;CONSUMOS;5999;5999;METROS;1.104715;C18-25;
CARTULINA;100301924;Rollo Cartulina Nine Dragons C - 18.3 290 g ancho 25;13/08/2026;CONSUMOS;1414;1414;METROS;0.260388;C18-25;
CARTULINA;100301924;Rollo Cartulina Nine Dragons C - 18.3 290 g ancho 25;25/08/2026;CONSUMOS;12663;12663;METROS;2.331891;C18-25;
CARTULINA;100301924;Rollo Cartulina Nine Dragons C - 18.3 290 g ancho 25;25/08/2026;CONSUMOS;1750;1750;METROS;0.322262;C18-25;
CARTULINA;100301924;Rollo Cartulina Nine Dragons C - 18.3 290 g ancho 25;25/08/2026;CONSUMOS;3350;3350;METROS;0.616902;C18-25;
CARTULINA;100301924;Rollo Cartulina Nine Dragons C - 18.3 290 g ancho 25;25/08/2026;CONSUMOS;1960;1960;METROS;0.360934;C18-25;
CARTULINA;100301924;Rollo Cartulina Nine Dragons C - 18.3 290 g ancho 25;25/08/2026;CONSUMOS;1116;1116;METROS;0.205511;C18-25;
CARTULINA;100301924;Rollo Cartulina Nine Dragons C - 18.3 290 g ancho 25;25/08/2026;CONSUMOS;28477;28477;METROS;5.244039;C18-25;
CARTULINA;100301924;Rollo Cartulina Nine Dragons C - 18.3 290 g ancho 25;25/08/2026;CONSUMOS;2147;2147;METROS;0.39537;C18-25;
CARTULINA;100301924;Rollo Cartulina Nine Dragons C - 18.3 290 g ancho 25;27/08/2026;CONSUMOS;2281;2281;METROS;0.420046;C18-25;
CARTULINA;100301924;Rollo Cartulina Nine Dragons C - 18.3 290 g ancho 25;27/08/2026;CONSUMOS;1762;1762;METROS;0.324472;C18-25;
CARTULINA;100301924;Rollo Cartulina Nine Dragons C - 18.3 290 g ancho 25;29/08/2026;CONSUMOS;747;747;METROS;0.13756;C18-25;
CARTULINA;100301932;Rollo Cartulina Policote 1PE0/15 C-13.5 225g ancho 36 REGIONAL;28/08/2026;INGRESOS;20005;20005;METROS;4.114028;POLICOTE;
CARTULINA;100301933;Rollo Cartulina Policote 1PE0/15 C-13.5 225g ancho 36.5 REGIONAL;28/08/2026;INGRESOS;83567;83567;METROS;17.429987;POLICOTE;
CARTULINA;100301934;Cartulina FBB NINE DRAGONS -- C-16.3 255 gramos 27 x 34.5 (29-89);27/08/2026;CONSUMOS;2735;2735;hoja(s);0.418496;C16.3-27;
CARTULINA;100304510;Cartulina FBB DUPLEX MIRABELL -- C-17 320 gramos  22 x 38.5;24/08/2026;INGRESOS;235182;235182;PLIEGO;41.028233;COLGATE-150;
CARTULINA;100304510;Cartulina FBB DUPLEX MIRABELL -- C-17 320 gramos  22 x 38.5;24/08/2026;INGRESOS;235182;235182;PLIEGO;-41.028233;COLGATE-150;
CARTULINA;100304510;Cartulina FBB DUPLEX MIRABELL -- C-17 320 gramos  22 x 38.5;24/08/2026;INGRESOS;235182;235182;PLIEGO;41.028233;COLGATE-150;
CARTULINA;100304510;Cartulina FBB DUPLEX MIRABELL -- C-17 320 gramos  22 x 38.5;28/08/2026;INGRESOS;0;0;PLIEGO;0;COLGATE-150;
CARTULINA;100304525;Cartulina SPARK C-18 270 gr 30 X 40;3/08/2026;INGRESOS;3200;3200;Pliego(s);0.668901;Spark;
CARTULINA;100304525;Cartulina SPARK C-18 270 gr 30 X 40;3/08/2026;INGRESOS;0;0;Pliego(s);0;Spark;
CARTULINA;100304525;Cartulina SPARK C-18 270 gr 30 X 40;4/08/2026;CONSUMOS;7000;7000;Pliego(s);1.463222;Spark;
CARTULINA;100304525;Cartulina SPARK C-18 270 gr 30 X 40;7/08/2026;CONSUMOS;4200;4200;Pliego(s);0.877933;Spark;
CARTULINA;100304530;Cartulina SPARK C-20 295 gr 30 X 40;27/08/2026;CONSUMOS;600;600;Pliego(s);0.137031;Spark;
CARTULINA 29-89;100304547;Rollo Cartulina Spectra Natural -- C-18 267g ancho 27;5/08/2026;CONSUMOS;38999;38999;METROS;7.141052;BIMBO;
CARTULINA;100304549;Rollo Cartulina LSH Super Bulk C-16 255g ancho 25;27/08/2026;CONSUMOS;12403;12403;METROS;2.008355;C16-25;
CARTULINA;100304549;Rollo Cartulina LSH Super Bulk C-16 255g ancho 25;27/08/2026;CONSUMOS;41314;41314;METROS;6.689769;C16-25;
CARTULINA;100304549;Rollo Cartulina LSH Super Bulk C-16 255g ancho 25;27/08/2026;CONSUMOS;198;198;METROS;0.032061;C16-25;
CARTULINA;100304563;Rollo Cartulina Nine Dragons C - 12 205 g ancho 25 (29-89);4/08/2026;CONSUMOS;2946;2946;METROS;0.383495;C12-25;
CARTULINA;100304563;Rollo Cartulina Nine Dragons C - 12 205 g ancho 25 (29-89);10/08/2026;CONSUMOS;6506;6506;METROS;0.846918;C12-25;
CARTULINA;100304563;Rollo Cartulina Nine Dragons C - 12 205 g ancho 25 (29-89);10/08/2026;CONSUMOS;3278;3278;METROS;0.426713;C12-25;
CARTULINA;100304565;Rollo Cartulina DEDICA FSC --  C - 13.5 225 g ancho 23.125;4/08/2026;CONSUMOS;16005;16005;Metro(s);2.11386;OLMECA;
CARTULINA;100304565;Rollo Cartulina DEDICA FSC --  C - 13.5 225 g ancho 23.125;4/08/2026;CONSUMOS;8004;8004;Metro(s);1.057128;OLMECA;
CARTULINA;100304565;Rollo Cartulina DEDICA FSC --  C - 13.5 225 g ancho 23.125;18/08/2026;CONSUMOS;15634;15634;Metro(s);2.06486;OLMECA;
CARTULINA;100304565;Rollo Cartulina DEDICA FSC --  C - 13.5 225 g ancho 23.125;18/08/2026;CONSUMOS;8000;8000;Metro(s);1.0566;OLMECA;
CARTULINA;100304565;Rollo Cartulina DEDICA FSC --  C - 13.5 225 g ancho 23.125;28/08/2026;INGRESOS;265828;265828;Metro(s);35.109233;OLMECA;
CARTULINA;100304565;Rollo Cartulina DEDICA FSC --  C - 13.5 225 g ancho 23.125;29/08/2026;CONSUMOS;8186;8186;Metro(s);1.081165;OLMECA;
CARTULINA;100304619;Rollo Cartulina BRIGHT   --  C-16 245 g ancho 23;4/08/2026;CONSUMOS;7808;7808;METROS;1.117168;BAY-C16-23;
CARTULINA;100304619;Rollo Cartulina BRIGHT   --  C-16 245 g ancho 23;4/08/2026;CONSUMOS;26920;26920;METROS;3.851713;BAY-C16-23;
CARTULINA;100304619;Rollo Cartulina BRIGHT   --  C-16 245 g ancho 23;29/08/2026;CONSUMOS;39134;39134;METROS;5.599292;BAY-C16-23;
CARTULINA;100304625;Rollo Cartulina ASIA SYMBOL C-14 235 g ancho 28.5;4/08/2026;CONSUMOS;1014;1014;METROS;0.172283;C14-29;
CARTULINA;100304640;Rollo Cartulina OBAFREE --  C-15 230 g ancho 25.5;4/08/2026;INGRESOS;260393;260393;METROS;38.749082;FOSFORERA;
CARTULINA;100304640;Rollo Cartulina OBAFREE --  C-15 230 g ancho 25.5;4/08/2026;CONSUMOS;35644;35644;METROS;5.304183;FOSFORERA;
CARTULINA;100304640;Rollo Cartulina OBAFREE --  C-15 230 g ancho 25.5;4/08/2026;CONSUMOS;44245;44245;METROS;6.584098;FOSFORERA;
CARTULINA;100304640;Rollo Cartulina OBAFREE --  C-15 230 g ancho 25.5;21/08/2026;INGRESOS;0;0;METROS;0;FOSFORERA;
CARTULINA;100304640;Rollo Cartulina OBAFREE --  C-15 230 g ancho 25.5;24/08/2026;INGRESOS;238905;238905;METROS;35.551453;FOSFORERA;
CARTULINA;100304640;Rollo Cartulina OBAFREE --  C-15 230 g ancho 25.5;24/08/2026;INGRESOS;238905;238905;METROS;-35.551453;FOSFORERA;
CARTULINA;100304640;Rollo Cartulina OBAFREE --  C-15 230 g ancho 25.5;24/08/2026;INGRESOS;238905;238905;METROS;35.551453;FOSFORERA;
CARTULINA;100304640;Rollo Cartulina OBAFREE --  C-15 230 g ancho 25.5;28/08/2026;INGRESOS;0;0;METROS;0;FOSFORERA;
CARTULINA;100304640;Rollo Cartulina OBAFREE --  C-15 230 g ancho 25.5;29/08/2026;CONSUMOS;44875;44875;METROS;6.677848;FOSFORERA;
CARTULINA;100304640;Rollo Cartulina OBAFREE --  C-15 230 g ancho 25.5;29/08/2026;CONSUMOS;31422;31422;METROS;4.675907;FOSFORERA;
CARTULINA;100305183;Cartulina FBB ASIA SYMBOL -- C-20 325 gramos  25 x 38;3/08/2026;INGRESOS;16100;16100;PLIEGOS;3.206345;C20-25;
CARTULINA;100305183;Cartulina FBB ASIA SYMBOL -- C-20 325 gramos  25 x 38;3/08/2026;INGRESOS;0;0;PLIEGOS;0;C20-25;
CARTULINA;100305183;Cartulina FBB ASIA SYMBOL -- C-20 325 gramos  25 x 38;3/08/2026;INGRESOS;0;0;PLIEGOS;0;C20-25;
CARTULINA;100305183;Cartulina FBB ASIA SYMBOL -- C-20 325 gramos  25 x 38;3/08/2026;INGRESOS;0;0;PLIEGOS;0;C20-25;
CARTULINA;100305183;Cartulina FBB ASIA SYMBOL -- C-20 325 gramos  25 x 38;4/08/2026;CONSUMOS;16100;16100;PLIEGOS;3.206345;C20-25;
CARTULINA;100305183;Cartulina FBB ASIA SYMBOL -- C-20 325 gramos  25 x 38;4/08/2026;CONSUMOS;16100;16100;PLIEGOS;3.206345;C20-25;
CARTULINA;100305183;Cartulina FBB ASIA SYMBOL -- C-20 325 gramos  25 x 38;4/08/2026;INGRESOS;4000;4000;PLIEGOS;0.796607;C20-25;
CARTULINA;100305183;Cartulina FBB ASIA SYMBOL -- C-20 325 gramos  25 x 38;4/08/2026;CONSUMOS;3000;3000;PLIEGOS;0.597455;C20-25;
CARTULINA;100305183;Cartulina FBB ASIA SYMBOL -- C-20 325 gramos  25 x 38;4/08/2026;CONSUMOS;3100;3100;PLIEGOS;0.61737;C20-25;
CARTULINA;100305183;Cartulina FBB ASIA SYMBOL -- C-20 325 gramos  25 x 38;8/08/2026;CONSUMOS;4000;4000;PLIEGOS;0.796607;C20-25;
CARTULINA;100305183;Cartulina FBB ASIA SYMBOL -- C-20 325 gramos  25 x 38;8/08/2026;CONSUMOS;7600;7600;PLIEGOS;1.513554;C20-25;
CARTULINA;100305183;Cartulina FBB ASIA SYMBOL -- C-20 325 gramos  25 x 38;11/08/2026;INGRESOS;0;0;PLIEGOS;0;C20-25;
CARTULINA;100305183;Cartulina FBB ASIA SYMBOL -- C-20 325 gramos  25 x 38;12/08/2026;INGRESOS;1000;1000;PLIEGOS;0.199151;C20-25;
CARTULINA;100305183;Cartulina FBB ASIA SYMBOL -- C-20 325 gramos  25 x 38;14/08/2026;CONSUMOS;1700;1700;PLIEGOS;0.338558;C20-25;
CARTULINA;100305183;Cartulina FBB ASIA SYMBOL -- C-20 325 gramos  25 x 38;14/08/2026;CONSUMOS;1000;1000;PLIEGOS;0.199151;C20-25;
CARTULINA;100305183;Cartulina FBB ASIA SYMBOL -- C-20 325 gramos  25 x 38;17/08/2026;INGRESOS;0;0;PLIEGOS;0;C20-25;
CARTULINA;100305183;Cartulina FBB ASIA SYMBOL -- C-20 325 gramos  25 x 38;18/08/2026;INGRESOS;3200;3200;PLIEGOS;0.637286;C20-25;
CARTULINA;100305183;Cartulina FBB ASIA SYMBOL -- C-20 325 gramos  25 x 38;18/08/2026;INGRESOS;3000;3000;PLIEGOS;0.597455;C20-25;
CARTULINA;100305183;Cartulina FBB ASIA SYMBOL -- C-20 325 gramos  25 x 38;19/08/2026;CONSUMOS;2445;2445;PLIEGOS;0.486926;C20-25;
CARTULINA;100305183;Cartulina FBB ASIA SYMBOL -- C-20 325 gramos  25 x 38;19/08/2026;CONSUMOS;1455;1455;PLIEGOS;0.289765;C20-25;
CARTULINA;100305183;Cartulina FBB ASIA SYMBOL -- C-20 325 gramos  25 x 38;27/08/2026;CONSUMOS;3000;3000;PLIEGOS;0.597455;C20-25;
CARTULINA 29-89;100305967;Rollo Cartulina Nine Dragons C - 18.3 290 g ancho 29;11/08/2026;CONSUMOS;463;463;METROS;0.098956;C18-29-COSC;
CARTULINA 29-89;100305969;Cartulina FBB DRAGONS -- C-15.7 245 gramos 34.5 x 27;14/08/2026;CONSUMOS;66860;66860;PLIEGOS;9.829402;HONDURAS FOS;
CARTULINA 29-89;100305969;Cartulina FBB DRAGONS -- C-15.7 245 gramos 34.5 x 27;25/08/2026;CONSUMOS;2935;2935;PLIEGOS;0.431488;HONDURAS FOS;
CARTULINA 29-89;100305969;Cartulina FBB DRAGONS -- C-15.7 245 gramos 34.5 x 27;25/08/2026;CONSUMOS;2400;2400;PLIEGOS;0.352835;HONDURAS FOS;
CARTULINA 29-89;100305969;Cartulina FBB DRAGONS -- C-15.7 245 gramos 34.5 x 27;25/08/2026;CONSUMOS;1660;1660;PLIEGOS;0.244044;HONDURAS FOS;
CARTULINA 29-89;100305969;Cartulina FBB DRAGONS -- C-15.7 245 gramos 34.5 x 27;25/08/2026;CONSUMOS;5670;5670;PLIEGOS;0.833573;HONDURAS FOS;
CARTULINA 29-89;100305969;Cartulina FBB DRAGONS -- C-15.7 245 gramos 34.5 x 27;25/08/2026;CONSUMOS;2085;2085;PLIEGOS;0.306525;HONDURAS FOS;
CARTULINA 29-89;100305969;Cartulina FBB DRAGONS -- C-15.7 245 gramos 34.5 x 27;25/08/2026;CONSUMOS;8375;8375;PLIEGOS;1.231248;HONDURAS FOS;
CARTULINA 29-89;100305969;Cartulina FBB DRAGONS -- C-15.7 245 gramos 34.5 x 27;25/08/2026;CONSUMOS;1235;1235;PLIEGOS;0.181563;HONDURAS FOS;
CARTULINA 29-89;100305969;Cartulina FBB DRAGONS -- C-15.7 245 gramos 34.5 x 27;25/08/2026;CONSUMOS;1020;1020;PLIEGOS;0.149954;HONDURAS FOS;
CARTULINA 29-89;100305969;Cartulina FBB DRAGONS -- C-15.7 245 gramos 34.5 x 27;27/08/2026;CONSUMOS;13470;13470;PLIEGOS;1.980288;HONDURAS FOS;
CARTULINA 29-89;100305969;Cartulina FBB DRAGONS -- C-15.7 245 gramos 34.5 x 27;27/08/2026;CONSUMOS;250;250;PLIEGOS;0.036753;HONDURAS FOS;
CARTULINA 29-89;100305969;Cartulina FBB DRAGONS -- C-15.7 245 gramos 34.5 x 27;27/08/2026;CONSUMOS;4600;4600;PLIEGOS;0.676267;HONDURAS FOS;
CARTULINA 29-89;100305969;Cartulina FBB DRAGONS -- C-15.7 245 gramos 34.5 x 27;28/08/2026;CONSUMOS;1200;1200;PLIEGOS;0.176417;HONDURAS FOS;
CARTULINA 29-89;100305982;Cartulina FBB DUPLEX MIRABELL -- C-16 300 gramos  20 x 32.5;20/08/2026;INGRESOS;58869;58869;PLIEGO;7.401599;COLGATE-100;
CARTULINA 29-89;100305982;Cartulina FBB DUPLEX MIRABELL -- C-16 300 gramos  20 x 32.5;21/08/2026;INGRESOS;0;0;PLIEGO;0;COLGATE-100;
CARTULINA 29-89;100305983;Cartulina FBB DUPLEX MIRABELL -- C-16 300 gramos  25.5 x 36.5;20/08/2026;INGRESOS;80363;80363;PLIEGO;14.45977;COLGATE-50;
CARTULINA 29-89;100305983;Cartulina FBB DUPLEX MIRABELL -- C-16 300 gramos  25.5 x 36.5;21/08/2026;INGRESOS;0;0;PLIEGO;0;COLGATE-50;
CARTULINA 29-89;100305983;Cartulina FBB DUPLEX MIRABELL -- C-16 300 gramos  25.5 x 36.5;24/08/2026;INGRESOS;95822;95822;PLIEGO;17.241319;COLGATE-50;
